configuration_id,particle_id,x,y,z
61,2,183.91188669789423,364.48041410581277,-4.461803503984976
61,3,182.16348853331183,355.9441506647939,-8.851539619534417
61,4,188.08561339170237,353.1331954887989,-6.542844523159959
61,5,176.97741332722904,346.9781729149269,-3.34122534754245
62,0,236.52777962695404,379.7410162768245,16.22211991801142
62,1,237.95091252083674,377.86050979086974,15.316914602650032
62,2,232.98002356324415,377.8314524766345,17.1257086027149
62,3,223.45682629885394,383.5135233515723,20.907467775626614
62,4,228.14123073344896,383.6190942602157,8.720161170219221
62,5,234.88372794687623,383.6985919109711,9.509508899912957
63,0,282.158487976591,366.3482601959161,90.5019351254124
63,1,286.86801896716645,368.29996919593185,99.79357393329067
63,2,292.8154070194476,364.5401821702881,89.70278678151413
63,3,287.50098748593,358.90535339762636,88.5193601176597
63,4,293.2438545951684,360.4019931185008,91.80605275945139
63,5,281.2440987962864,365.7131898767891,87.12825115920928
64,0,282.7724089479849,386.147695749469,50.71222473474798
64,1,272.6385935849496,385.9417831456376,57.67056208524845
64,2,264.4631158321302,388.6632438758244,52.339033630181625
64,3,267.86645618050676,376.10304470263003,48.68577969336092
64,4,267.9336008349123,361.5377261213619,48.45251928345822
64,5,277.946273167721,358.17359265357896,56.04248218384095
65,0,309.4227759057546,419.44210654412825,55.22498112689595
65,1,311.9799977745911,426.9502577352012,64.14866496525642
65,2,318.68287375761304,421.1124176979994,68.684421703984
65,3,315.0683912105336,414.7707054798609,73.7250220213447
65,4,313.6830232872539,419.00971170349266,83.30292352385574
65,5,306.7453990498929,428.61415191475663,84.86476817798406
66,0,302.4602615487157,373.67202517814695,74.00325335276996
66,1,311.84500549432227,372.81079361733185,75.14592218155286
66,2,309.31764965876044,371.59551836310965,74.70662345697534
66,3,312.019444161876,375.894138050254,75.18567983015505
66,4,310.1335146922238,375.5880184065123,78.98573612306224
66,5,306.9168798734807,374.495567773791,72.36762322973586
67,0,257.97567649884314,367.80175351868877,69.36420053541978
67,1,263.5256877701365,375.47421971584606,74.26205191770633
67,2,269.87604963360826,369.27661786181704,74.67739929176005
67,3,275.1945628371941,359.68856644213366,79.14278770043354
67,4,281.22141570336305,357.5788646403731,77.8910265999849
67,5,285.32843799657826,357.4464168612503,77.79502544908291
68,0,227.47547400360514,372.8850208487343,124.54902356123917
68,1,228.81712204814497,377.7486756447247,133.2451537970982
