configuration_id,particle_id,x,y,z
60,5,119.61315284789177,384.5983017518184,-14.954788277849985
61,0,176.1309397281044,358.5155271171932,5.144637879994552
61,1,182.1897011679879,361.1504388433568,5.0644610260541825
61,2,180.4134435646964,361.7765886612344,-0.11628366219682906
61,3,179.46435410861636,357.1190360651238,-2.521806312324936
61,4,182.67602843541567,355.56035056039065,-1.2634365086720498
61,5,176.6027379439803,352.1851238324313,0.49360377071866957
62,0,236.52777962695404,379.7410162768245,16.22211991801142
62,1,237.30189847978272,378.707233609893,15.727497759971536
62,2,234.57370344018756,378.6976181226644,16.720084063170802
62,3,229.38534759820206,381.793150608758,18.76318689552397
62,4,231.93070648172133,381.8600818884553,12.13660419036789
62,5,235.64148569229104,381.90393132713314,12.550014104198382
63,0,282.158487976591,366.3482601959161,90.5019351254124
63,1,284.75086209490246,367.41231083316694,95.5805758809393
63,2,287.9888037620298,365.35874717643316,90.0986061815808
63,3,285.10772698559816,362.27991383829425,89.44157380046292
63,4,288.2144130057643,363.0964932706508,91.22619134839506
63,5,281.6560414047065,366.0059031157215,88.67130027501621
64,0,282.7724089479849,386.147695749469,50.71222473474798
64,1,277.2069098181558,386.0393314484301,54.515725339539756
64,2,272.7384597311386,387.5020494456285,51.61439583561884
64,3,274.57719063174267,380.6475027320758,49.617263277134754
64,4,274.6357823500918,372.70068061753744,49.49690780736727
64,5,280.1192680967364,370.8342633153744,53.653101227158345
65,0,309.4227759057546,419.44210654412825,55.22498112689595
65,1,310.8351205553576,423.5468291421442,60.122500845891025
65,2,314.4881181584071,420.3657515863318,62.61861581564046
65,3,312.52509853234386,416.9036917894034,65.39153466528428
65,4,311.7525925214251,419.2197507311255,70.62322431934723
65,5,307.9486274472924,424.4897511501657,71.49486938302134
66,0,302.4602615487157,373.67202517814695,74.00325335276996
66,1,307.60509643854454,373.19751988079065,74.62946294798815
66,2,306.24401588723924,372.5391116953233,74.39210360387827
66,3,307.71246930474047,374.8844464752215,74.6592545148099
66,4,306.68134613614285,374.72246808190056,76.7250516652249
66,5,304.9120069057086,374.122113804123,73.09731553725781
67,0,257.97567649884314,367.8017535186888,69.36420053541978
67,1,261.029513310647,371.99875606881744,72.05065155912689
67,2,264.511593518865,368.61478834287874,72.29263776511637
67,3,267.4290468196925,363.37832129506666,74.72369130250178
67,4,270.7350649551353,362.2104772450947,74.04745096710481
67,5,273.00215163366397,362.1341899420017,73.99264083355008
68,0,227.47547400360517,372.8850208487343,124.54902356123915
68,1,228.19722901221448,375.5422186456046,129.31724583517308
68,2,223.5122895598737,372.0462435678377,128.7607815072652
68,3,221.28111198193395,372.0678874717517,132.35066691553894
68,4,222.02385659872618,371.9207794843869,133.56894685490855
